GLOBALID,OBJECTID,Traffic Calming ID,AssetID,Traffic Calming Category,Asset Code,Asset Owner,General Location,Install Year,Material,Asset Description,Asset Status,Location,Maintained By,Add Date,Modified Date,Source Date,Data Source,Source Accuracy,x,y
612f7acb-0f1b-483b-9f00-4519925f7290,40,TRCLM252,TRCLM252,VERTI,SPDHMP,HRM,ROW,2022,ASPH,Installed in 90's. Reinstatement during paving project in 2022,INS,NORWOOD ST,HRM,10/7/2021 3:57:03 PM,4/19/2022 5:04:03 PM,,Traffic Management,,-7079978.092,5565404.6683
008fe478-54e0-4e4d-a067-620904b90981,42,TRCLM704,TRCLM704,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,MONTEBELLO DR,HRM,11/19/2021 10:27:59 PM,12/20/2022 7:04:58 PM,6/3/2022 3:00:00 AM,Traffic Management,,-7073087.647,5574403.0026
3595571d-0442-4f08-8ff5-015703cfedaf,43,TRCLM1943,TRCLM1943,HORIZ,CTRMED,HRM,ROW,,ASPH,,INS,MARKETWAY LANE,HRM,5/21/2024 6:19:45 PM,5/21/2024 6:19:45 PM,5/21/2024 6:15:00 PM,Traffic Management,PH,-7093527.1443,5564758.6136
057ccddf-6e2b-4e50-94c6-dda4e8f77a6f,44,TRCLM182,TRCLM182,HORIZ,BMPOUT,HRM,ROW,2020,CONC,,INS,JOFFRE ST,HRM,10/7/2021 3:57:03 PM,10/7/2021 3:57:03 PM,,Traffic Management,,-7074574.531,5570097.2205
dac369f1-024d-4a8d-9382-d2fda6cf0115,45,TRCLM1380,TRCLM1380,VERTI,SPDTBL,HRM,ROW,2023,ASPH,,INS,Chappell Street,HRM,10/12/2022 5:31:59 PM,5/29/2024 11:28:27 PM,,,,-7078017.7168,5571164.9468
a8579445-942b-4b26-8b46-1615a2549bf2,46,TRCLM305,TRCLM305,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,Beechcrest Drive,HRM,10/27/2021 2:38:33 PM,9/24/2024 10:36:29 PM,,,,-7077798.0837,5587075.9082
03fc6e23-cf0b-499b-a2dc-9dd990f488ba,47,TRCLM1360,TRCLM1360,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,WANDA LN,HRM,9/21/2022 8:37:58 PM,12/13/2024 8:02:07 PM,,,,-7071510.9048,5571118.9374
c5c9c13c-c874-46b9-a4dd-a8c36ec24adf,49,TRCLM342,TRCLM342,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,TOWERVIEW DR,HRM,10/27/2021 2:38:33 PM,8/29/2024 3:21:01 PM,4/19/2022 3:00:00 AM,Traffic Management,,-7081474.3269,5562922.2477
dfca6750-5505-4d6d-80b0-9c496a5daa5c,50,TRCLM1054,TRCLM1054,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,Wilson Lake Drive,HRM,3/25/2022 9:58:37 PM,12/14/2022 10:59:22 PM,,,,-7092681.5302,5590476.7947
c37ccc7d-6c1d-4954-baa0-6b6e5b0acc9c,51,TRCLM344,TRCLM344,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,BRIDGEVIEW DR,HRM,10/27/2021 2:38:33 PM,9/29/2022 8:51:52 PM,4/19/2022 3:00:00 AM,Traffic Management,,-7081342.9051,5562917.0804
3b4a5cf7-a2c5-44a6-9851-eec0e4403329,52,TRCLM98,TRCLM98,HORIZ,BMPOUT,HRM,ROW,2018,CONC,,INS,VERNON ST,HRM,10/7/2021 3:57:03 PM,8/21/2024 8:13:42 PM,,Traffic Management,,-7078972.4441,5565473.8955
df5fc6d5-55a8-42d2-a88d-1991c6b1d07a,54,TRCLM1353,TRCLM1353,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,BELLE VISTA DR,HRM,9/21/2022 8:26:58 PM,12/13/2024 7:42:53 PM,,,,-7071624.6743,5570849.2663
9351a6e5-23f3-44c2-b8dd-bafe1fa757ff,55,TRCLM229,TRCLM229,VERTI,SPDTBL,HRM,ROW,2020,ASPH,,INS,DANNY DR,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:25 PM,,Traffic Management,,-7089111.3045,5594193.678
8d8516aa-5446-4821-ac65-ec541232ef04,56,TRCLM548,TRCLM548,VERTI,SPDHMP,HRM,ROW,2021,ASPH,,INS,LEMARCHANT ST,HRM,11/17/2021 11:01:55 PM,11/17/2021 11:02:26 PM,11/17/2021 4:00:00 AM,Traffic Management,,-7078965.4866,5564975.3406
276011e6-cf6a-428f-a6fa-d101877faae0,57,TRCLM1560,TRCLM1560,VERTI,SPDCSH,HRM,ROW,2024,ASPH,,INS,Caldwell Rd,HRM,6/13/2023 8:45:41 PM,12/12/2024 10:42:48 PM,,,,-7065171.9191,5559593.7171
9fec1faf-a037-4930-b671-f5fc5d56ce21,58,TRCLM218,TRCLM218,VERTI,SPDHMP,HRM,ROW,2020,ASPH,,INS,CAMDEN ST,HRM,10/7/2021 3:57:03 PM,1/16/2025 12:32:56 AM,,Traffic Management,,-7086329.8096,5579016.4186
d5e181a8-a5d9-4481-a202-21e0f60e0967,60,TRCLM684,TRCLM684,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,PORTLAND HILLS DR,HRM,11/19/2021 10:01:23 PM,9/29/2022 9:27:08 PM,4/14/2022 3:00:00 AM,Traffic Management,,-7069429.7709,5569014.4177
63825958-8bb1-456a-a9d8-a41c292e9d73,61,TRCLM1683,TRCLM1683,VERTI,SPDHMP,HRM,ROW,2024,ASPH,,INS,Torrington Dr,HRM,10/12/2023 7:25:47 PM,12/13/2024 6:29:32 PM,,,,-7085996.1608,5570882.227
4fd5d962-54e7-47fb-a900-36b01fbb00df,62,TRCLM393,TRCLM393,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,BRADORIAN DR,HRM,11/15/2021 6:58:34 PM,9/18/2024 5:37:29 PM,11/15/2021 4:00:00 AM,Traffic Management,,-7067390.1331,5573256.9255
333a1eba-b1eb-4833-96e7-48619a9563b4,63,TRCLM864,TRCLM864,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,OCEANVIEW DR,HRM,12/6/2021 9:58:48 PM,5/2/2024 4:58:28 PM,12/6/2021 4:00:00 AM,Traffic Management,,-7089234.0117,5575531.9206
55a88d75-44b2-48fb-b6bb-907c20f2c8b3,64,TRCLM912,TRCLM912,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,SMOKEY DR,HRM,12/15/2021 10:48:43 PM,12/13/2024 8:00:07 PM,,,,-7090026.3121,5587537.4837
2a5d101c-a961-4530-b6b6-2a9edea2e9b7,65,TRCLM1490,TRCLM1490,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,Rosedale Ave,HRM,5/15/2023 9:51:48 PM,12/20/2024 8:46:40 PM,,,,-7084238.8767,5566989.0288
710a352b-3e86-4ecd-94fb-285e4517880d,66,TRCLM2264,TRCLM2264,HORIZ,BMPOUT,HRM,ROW,2023,CONC,,INS,HILLSIDE AVE,HRM,9/5/2024 11:48:10 PM,9/5/2024 11:48:25 PM,9/5/2024 11:45:00 PM,Traffic Management,PH,-7075908.4261,5571735.3852
7d535361-fc47-464c-acf3-389968cd94a3,67,TRCLM202,TRCLM202,HORIZ,BMPOUT,HRM,ROW,2021,CONC,,INS,PORTLAND HILLS DR,HRM,10/7/2021 3:57:03 PM,10/7/2021 3:57:03 PM,,Traffic Management,,-7069460.1778,5569023.126
fc63b30b-76b0-4a96-a31d-4eb75aeb763f,68,TRCLM1487,TRCLM1487,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,Frederick Ave,HRM,5/15/2023 8:50:46 PM,12/20/2024 8:32:22 PM,,,,-7084463.4606,5567046.8043
426f2f1f-3c43-4546-adec-eb62f9b0c27e,69,TRCLM221,TRCLM221,VERTI,SPDHMP,HRM,ROW,2020,ASPH,,INS,PERTH ST,HRM,10/7/2021 3:57:03 PM,1/16/2025 12:36:37 AM,,Traffic Management,,-7086496.6581,5578902.0013
7937c69a-ce53-4872-9b16-16e1cf4126f3,70,TRCLM1429,TRCLM1429,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,Shore Drive,HRM,2/14/2023 6:04:58 PM,12/13/2024 5:58:07 PM,,,,-7087217.1023,5578513.2844
cef43288-2cbe-4ffe-8147-fd2933a5f63c,71,TRCLM1366,TRCLM1366,VERTI,SPDTBL,HRM,ROW,2023,ASPH,,INS,MOIRS MILL RD,HRM,9/21/2022 9:22:35 PM,4/14/2025 10:59:02 PM,,,,-7089105.2937,5576296.8683
9e57e1ee-0aae-4c34-8139-991ff7824955,72,TRCLM365,TRCLM365,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,PARKDALE AVE,HRM,10/27/2021 2:38:33 PM,9/29/2022 8:53:40 PM,4/19/2022 3:00:00 AM,Traffic Management,,-7092249.5374,5565431.9429
66e8e547-09d3-4363-8277-29e698aa82b9,74,TRCLM418,TRCLM418,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,HILLSBORO DR,HRM,11/15/2021 8:42:54 PM,11/15/2021 8:43:34 PM,11/15/2021 4:00:00 AM,Traffic Management,,-7068024.3175,5573944.3799
3409497a-cb9a-4af0-956d-333c1f87529b,75,TRCLM667,TRCLM667,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,KINGSWOOD DR,HRM,11/19/2021 9:34:56 PM,12/12/2024 11:56:01 PM,11/3/2022 12:15:47 PM,Traffic Management,,-7097110.2072,5575154.0743
58dcfe5d-6b64-4061-9bef-5094aa532164,77,TRCLM1713,TRCLM1713,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,Hubleys Rd,HRM,11/16/2023 6:49:04 PM,12/12/2024 11:34:19 PM,,,,-7104096.6225,5570724.0123
72fe3063-5b57-4842-a0c4-9fc504b88af3,79,TRCLM1108,TRCLM1108,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,Cherry Brook Rd,HRM,7/7/2022 2:18:40 PM,12/12/2024 10:49:16 PM,,Traffic Management,PH,-7065861.7727,5575365.7251
b5d8393e-b74d-4df2-aab3-6fc5156a1c13,80,TRCLM712,TRCLM712,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,ARKLOW DR,HRM,11/19/2021 10:49:08 PM,11/10/2022 9:41:36 PM,4/13/2022 3:00:00 AM,Traffic Management,,-7067500.6873,5571461.7787
a161cfca-8c6e-404e-90ed-fe4ca963abb0,82,TRCLM744,TRCLM744,VERTI,SPDHMP,HRM,ROW,2022,ASPH,,INS,QUINDORA CRES,HRM,11/22/2021 5:25:42 PM,10/26/2022 9:39:25 PM,4/13/2022 3:00:00 AM,Traffic Management,,-7066861.6953,5572887.555
3263fcd8-aca4-411f-bfca-dd794ccd7db2,85,TRCLM1127,TRCLM1127,VERTI,SPDTBL,HRM,ROW,2023,ASPH,,INS,St. Pauls Avenue,HRM,7/7/2022 8:54:14 PM,9/9/2024 9:24:10 PM,,Traffic Management,PH,-7075907.7703,5554012.197
f043e062-7d89-44fa-9034-06b0ba80557f,86,TRCLM929,TRCLM929,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,TIMBERLANE TERR,HRM,12/16/2021 11:25:41 PM,7/6/2022 7:18:39 PM,12/16/2021 4:00:00 AM,Traffic Management,,-7105213.9062,5577687.3381
22198fc2-0477-4628-b16e-ed506b73e305,89,TRCLM190,TRCLM190,VERTI,SPDHMP,HRM,ROW,2020,ASPH,,INS,WINLEY DR,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:25 PM,,Traffic Management,,-7083264.5797,5587920.9864
a7b85f08-2f99-47b2-9dd1-61c85d900908,91,TRCLM1130,TRCLM1130,VERTI,SPDTBL,HRM,ROW,2023,ASPH,,INS,View Royal Drive,HRM,7/7/2022 9:23:55 PM,4/25/2024 7:12:39 PM,,Traffic Management,PH,-7075933.7956,5553697.5483
1a8d56d2-5cf6-4440-9c71-d3db1fea3ec1,94,TRCLM43,TRCLM43,VERTI,SPDHMP,HRM,ROW,2017,ASPH,,INS,HAMPTON GREEN,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:25 PM,,Traffic Management,,-7068182.2296,5569550.4525
328cbe57-510e-4241-a8c2-4fe93c6754b3,95,TRCLM295,TRCLM295,VERTI,SPDHMP,HRM,ROW,2021,ASPH,,INS,EVANDALE LN,HRM,10/27/2021 2:38:33 PM,7/17/2024 4:03:12 PM,,Traffic Management,,-7091537.6857,5575642.7471
8d92f360-1b2d-4b03-9de6-dedb61a38fd4,97,TRCLM273,TRCLM273,VERTI,SPDHMP,HRM,ROW,2023,ASPH,,INS,OSBORNE AVE,HRM,10/27/2021 2:38:33 PM,9/13/2024 7:20:25 PM,6/3/2022 3:00:00 AM,Traffic Management,,-7073437.3509,5565885.744
aace26e1-e233-48fd-a4ab-24aa213941b9,99,TRCLM119,TRCLM119,VERTI,SPDHMP,HRM,ROW,2019,ASPH,,INS,MACDONALD ST,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:25 PM,,Traffic Management,,-7081452.6304,5565668.7703
85d1de39-eca6-4993-90ac-0b720a89dadb,100,TRCLM257,TRCLM257,VERTI,SPDHMP,HRM,ROW,2022,ASPH,,INS,MCGEE DR,HRM,10/27/2021 2:38:33 PM,1/15/2025 11:12:14 PM,4/14/2022 3:00:00 AM,Traffic Management,,-7086956.511,5584708.4042
0548c12d-d791-4183-8f83-254ba1d01068,101,TRCLM1660,TRCLM1660,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,Ridgevale Dr,HRM,9/19/2023 4:11:50 PM,12/13/2024 5:42:03 PM,,,,-7085342.394,5579536.2497
dfe35e1b-c232-42d3-8a96-3f56be04b7bd,102,TRCLM1092,TRCLM1092,HORIZ,TRFCIR,HRM,ROW,2021,CONC,,INS,LEAMAN ST,HRM,6/16/2022 2:39:01 PM,6/16/2022 2:39:01 PM,6/16/2022 11:00:00 PM,Traffic Management,PH,-7080982.8636,5569537.2038
1b09ab1c-e477-45e3-b338-b2688ba8044c,104,TRCLM1686,TRCLM1686,,TRFCIR,HRM,ROW,,MIXED,,INS,PEACHTREE HILL,HRM,10/12/2023 10:40:46 PM,10/12/2023 10:40:46 PM,10/12/2023 7:30:00 PM,TRAFFIC,IN,-7071411.6346,5567912.8955
76b8b804-95ec-44aa-bac1-93b78b568e85,105,TRCLM366,TRCLM366,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,PARKDALE AVE,HRM,10/27/2021 2:38:33 PM,9/29/2022 8:53:49 PM,4/19/2022 3:00:00 AM,Traffic Management,,-7092195.3449,5565576.979
46b1bfe0-7ad3-4b90-a886-153ba0b5cbca,106,TRCLM1611,TRCLM1611,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,Crown Dr,HRM,6/20/2023 8:23:00 PM,12/12/2024 11:05:51 PM,,,,-7083195.4058,5564897.3815
126c94d4-c066-4bc0-912f-965de8f4025a,107,TRCLM844,TRCLM844,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,CORK ST,HRM,12/1/2021 10:53:55 PM,9/9/2024 3:35:46 PM,12/1/2021 4:00:00 AM,Traffic Management,,-7080685.6308,5567422.9384
00b2ba3d-82aa-4a7c-81aa-e6c20e3bbfeb,109,TRCLM943,TRCLM943,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,IRVING ST,HRM,1/7/2022 10:34:03 PM,10/26/2022 9:20:43 PM,1/7/2022 4:00:00 AM,Traffic Management,,-7073608.912,5566061.9463
eb4a300a-132f-4435-8e56-88cde63f731f,110,TRCLM407,TRCLM407,HORIZ,BMPOUT,HRM,ROW,2021,CONC,,INS,MAPLE ST,HRM,11/15/2021 7:45:59 PM,11/15/2021 7:46:45 PM,11/15/2021 4:00:00 AM,Traffic Management,,-7076120.5645,5569907.0138
e2290515-5a13-48b9-9946-aa938fac0c2f,113,TRCLM1547,TRCLM1547,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,Gaston Rd,HRM,6/13/2023 5:15:42 PM,12/20/2024 8:35:47 PM,,,,-7072607.4903,5568891.7572
5a45b2e0-0829-4aff-8791-c2d01589eabf,115,TRCLM10,TRCLM10,VERTI,SPDHMP,HRM,ROW,,ASPH,,INS,BLOOMINGDALE TERR,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:25 PM,,Traffic Management,,-7080369.3801,5565085.6597
08b44f4e-e208-4d17-b44e-e637bb9f8948,116,TRCLM593,TRCLM593,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,COLBY DR,HRM,11/18/2021 6:55:42 PM,12/14/2022 6:54:36 PM,6/3/2022 3:00:00 AM,Traffic Management,,-7066356.1392,5568284.0676
6e3e5356-1469-495d-a9f2-11f425bf90be,118,TRCLM576,TRCLM576,VERTI,SPDHMP,HRM,ROW,2021,ASPH,,INS,MAYNARD ST,HRM,11/18/2021 5:47:07 PM,11/18/2021 5:47:54 PM,11/18/2021 4:00:00 AM,Traffic Management,,-7078984.425,5567461.5185
b678a1ff-d3b3-4d52-89b0-bb44b214023e,119,TRCLM128,TRCLM128,VERTI,SPDHMP,HRM,ROW,2019,ASPH,,INS,SALMON RIVER DR,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:26 PM,,Traffic Management,,-7064082.2203,5574904.6539
5f54dc5f-1aa4-4724-8a47-e116d9129f56,120,TRCLM192,TRCLM192,VERTI,SPDTBL,HRM,ROW,2020,ASPH,,INS,PORTLAND HILLS DR,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:26 PM,,Traffic Management,,-7070350.8454,5569063.6645
8a4590cc-b762-4145-89fa-d3299f25984b,122,TRCLM770,TRCLM770,HORIZ,BMPOUT,HRM,ROW,2022,CONC,,INS,ERSKINE ST,HRM,11/22/2021 5:52:06 PM,9/29/2022 8:57:30 PM,4/13/2022 3:00:00 AM,Traffic Management,,-7075400.9123,5569787.182
7d99bb86-46bf-4624-af15-6035dcc87324,123,TRCLM30,TRCLM30,VERTI,SPDHMP,HRM,ROW,,ASPH,,INS,SKYLARK ST,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:26 PM,,Traffic Management,,-7085314.6392,5570283.3457
4be5dca7-7741-4eeb-af49-adebf2e765f1,124,TRCLM1443,TRCLM1443,VERTI,SPDTBL,HRM,ROW,2023,ASPH,,INS,Romans Ave,HRM,3/29/2023 5:27:52 PM,5/10/2024 5:59:40 PM,3/29/2023 3:00:00 AM,,,-7082377.3578,5566785.9079
42518e96-3721-4e0d-937c-736af4b7cbf8,126,TRCLM1383,TRCLM1383,VERTI,SPDTBL,HRM,ROW,2023,ASPH,,INS,Romans Avenue,HRM,10/18/2022 8:04:28 PM,5/10/2024 5:59:13 PM,,,,-7082314.6575,5566584.5371
617a2ab8-b7c2-42fb-8503-8185a014587f,127,TRCLM1575,TRCLM1575,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,Roleika Drive,HRM,6/19/2023 4:39:55 PM,12/13/2024 5:46:15 PM,,,,-7072149.3056,5572956.4931
033654df-aafb-456b-8a5b-3d76d160ed6e,128,TRCLM1072,TRCLM1072,VERTI,SPDHMP,HRM,ROW,2023,ASPH,,INS,George Dauphinee Avenue,HRM,4/12/2022 2:52:25 PM,10/13/2023 3:35:02 PM,,,,-7081503.225,5566666.3986
00613db1-aba7-422d-ad39-38bb98fc5fce,129,TRCLM1257,TRCLM1257,VERTI,SPDTBL,HRM,ROW,2023,ASPH,,INS,WILLETT ST,HRM,7/22/2022 4:03:58 PM,5/10/2024 7:13:05 PM,,,,-7084964.5875,5566965.478
a2ba797f-1610-44af-96ee-a7b1a687c36f,131,TRCLM216,TRCLM216,VERTI,SPDHMP,HRM,ROW,2020,ASPH,,INS,CRESTFIELD DR,HRM,10/7/2021 3:57:03 PM,8/26/2024 7:57:56 PM,,Traffic Management,,-7095633.1653,5578288.5953
38c28766-577e-471b-9c2c-2a311d96a633,132,TRCLM1562,TRCLM1562,VERTI,SPDCSH,HRM,ROW,2024,ASPH,,INS,Caldwell Rd,HRM,6/13/2023 8:54:46 PM,12/12/2024 10:42:48 PM,,,,-7065081.0999,5559296.6424
b6322613-edf9-47f9-b213-a315b0d29bdd,134,TRCLM538,TRCLM538,VERTI,SPDHMP,HRM,ROW,2021,ASPH,,INS,VREGE CRT,HRM,11/17/2021 10:24:42 PM,11/17/2021 10:25:10 PM,11/17/2021 4:00:00 AM,Traffic Management,,-7095454.4169,5577597.0206
715a3f14-488f-4ea6-b347-4edaea6711e0,135,TRCLM1063,TRCLM1063,HORIZ,BMPOUT,HRM,ROW,2022,CONC,,INS,FARNHAM GATE RD,HRM,3/28/2022 5:06:25 PM,12/14/2022 4:42:54 PM,3/28/2022 3:00:00 AM,Traffic Management,,-7087827.4699,5570030.3505
a1f004f7-015b-476d-87fa-f320e1d1d473,136,TRCLM494,TRCLM494,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,WINSLOW DR,HRM,11/16/2021 5:10:09 PM,9/3/2024 6:15:00 PM,11/16/2021 4:00:00 AM,Traffic Management,,-7109588.7451,5576124.686
244504b5-2b81-4965-afe9-223834241144,137,TRCLM2231,TRCLM2231,HORIZ,BMPOUT,HRM,ROW,2018,CONC,,INS,JUBILEE RD,HRM,8/21/2024 8:14:18 PM,8/21/2024 8:14:35 PM,8/21/2024 8:15:00 PM,Traffic Management,PH,-7078957.5673,5565465.0757
65df08b2-7d58-42ee-a690-74b91024647c,138,TRCLM278,TRCLM278,VERTI,SPDHMP,HRM,ROW,2022,ASPH,,INS,CAMBRIDGE ST,HRM,10/27/2021 2:38:33 PM,9/29/2022 9:46:19 PM,4/14/2022 3:00:00 AM,Traffic Management,,-7079997.4389,5565500.943
052255a0-162c-4e5d-b386-d826e69599a3,142,TRCLM28,TRCLM28,VERTI,SPDHMP,HRM,ROW,,ASPH,,INS,SKYLARK ST,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:25 PM,,Traffic Management,,-7085387.8874,5570355.1979
c2d35fd4-34c6-428a-a6d7-0f4ee6b624ec,143,TRCLM1476,TRCLM1476,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,Convoy Ave,HRM,5/15/2023 5:20:23 PM,12/20/2024 8:17:21 PM,,,,-7084864.9639,5567253.9208
b0f80368-0589-420c-8f06-6c751f61df30,144,TRCLM302,TRCLM302,VERTI,SPDHMP,HRM,ROW,2022,ASPH,,INS,YORKSHIRE AVE,HRM,10/27/2021 2:38:33 PM,9/29/2022 9:42:23 PM,4/14/2022 3:00:00 AM,Traffic Management,,-7078926.3841,5571433.2855
72eab31e-a0c7-4ca9-b2a2-e6739b7630f5,145,TRCLM976,TRCLM976,VERTI,RSDCRW,HRM,ROW,2023,ASPH,,INS,Starboard Drive,HRM,2/18/2022 4:02:33 PM,5/10/2024 3:31:30 PM,,,,-7087418.3554,5573986.9506
6c74214f-bfa2-47d7-8d61-6169c4fcbf9f,147,TRCLM15,TRCLM15,VERTI,SPDHMP,HRM,ROW,,ASPH,,INS,LINCOLN CROSS,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:25 PM,,Traffic Management,,-7086021.4067,5568877.0962
e45d517b-1e53-48d2-86d9-08a86a34a049,148,TRCLM2150,TRCLM2150,HORIZ,BMPOUT,HRM,ROW,,ASPH,,INS,DEVONSHIRE AVE,HRM,6/20/2024 6:08:49 PM,6/20/2024 6:08:49 PM,6/20/2024 6:00:00 PM,Traffic Management,PH,-7079442.6689,5568852.161
5679e256-59ff-4af0-b51a-4b08a81ae788,149,TRCLM808,TRCLM808,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,BELLE VISTA DR,HRM,11/22/2021 6:21:35 PM,12/13/2024 7:45:48 PM,,,,-7070694.6055,5571609.9777
ca2c9e1b-b48c-484d-b183-802e607f743d,150,TRCLM1626,TRCLM1626,VERTI,SPDHMP,HRM,ROW,2024,ASPH,,INS,Hubleys Rd,HRM,6/22/2023 8:55:07 PM,12/12/2024 11:34:19 PM,,,,-7103859.3989,5570732.2234
51cdb600-4e95-406b-bbfd-fe0deae0056f,151,TRCLM964,TRCLM964,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,SLAYTER ST,HRM,2/17/2022 9:23:45 PM,1/10/2023 10:32:30 PM,,,,-7077549.5274,5570903.5465
bc11e680-886d-4222-b351-79fa24b52f62,153,TRCLM1484,TRCLM1484,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,Frederick Ave,HRM,5/15/2023 8:28:38 PM,12/20/2024 8:32:22 PM,,,,-7083659.2294,5567528.7654
3e82238e-d955-4cb1-bca1-b23239210a15,155,TRCLM1318,TRCLM1318,VERTI,SPDTBL,HRM,ROW,2022,ASPH,AT Bikeway Project,INS,CREIGHTON ST,HRM,8/9/2022 7:11:04 PM,1/8/2025 7:17:36 PM,8/9/2022 3:00:00 AM,Traffic Management,,-7078021.9826,5566681.2553
7e68b52d-166e-4dd6-b8f5-69c6f345a30f,156,TRCLM2202,TRCLM2202,HORIZ,BMPOUT,HRM,ROW,,CONC,,INS,OXFORD ST,HRM,7/18/2024 11:19:38 PM,7/18/2024 11:20:53 PM,7/18/2024 11:15:00 PM,Traffic Management,PH,-7080543.3189,5566798.501
ee6d4792-f8a6-4023-8c59-3cad748162cd,158,TRCLM94,TRCLM94,HORIZ,BMPOUT,HRM,ROW,2018,CONC,,INS,VERNON ST,HRM,10/7/2021 3:57:03 PM,8/21/2024 8:16:31 PM,,Traffic Management,,-7079050.99,5565692.7371
e41ddb59-de56-49aa-be16-e7c104243dc8,159,TRCLM1612,TRCLM1612,VERTI,SPDTBL,HRM,ROW,2024,ASPH,,INS,Crown Dr,HRM,6/20/2023 8:23:10 PM,12/12/2024 11:05:51 PM,,,,-7083327.2299,5564790.4891
0a236890-e1d2-4d1c-aeb5-5f68786ede22,160,TRCLM23,TRCLM23,VERTI,SPDHMP,HRM,ROW,,ASPH,,INS,SHORE DR,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:24 PM,,Traffic Management,,-7086751.8861,5578889.7901
c6b05140-69ef-4f0a-aebd-ecdc38011764,161,TRCLM480,TRCLM480,VERTI,SPDTBL,HRM,ROW,2020,ASPH,,INS,WHITE HILLS RUN,HRM,11/16/2021 4:44:38 PM,11/16/2021 4:45:13 PM,11/16/2021 4:00:00 AM,Traffic Management,,-7099676.6916,5585201.0027
c8838ba6-f522-4ce2-adbd-a53840c1849d,163,TRCLM600,TRCLM600,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,CRANBERRY CRES,HRM,11/18/2021 7:42:36 PM,11/18/2021 7:43:35 PM,11/18/2021 4:00:00 AM,Traffic Management,,-7069260.8313,5572528.2113
24c27e4a-045f-406a-9658-2fda6d204f56,164,TRCLM57,TRCLM57,VERTI,SPDHMP,HRM,ROW,2018,ASPH,,INS,LOST CREEK DR,HRM,10/7/2021 3:57:03 PM,10/7/2021 4:01:26 PM,,Traffic Management,,-7087658.9187,5595920.8081
ffe7ba35-d65a-4d4d-bf92-2f72098b5b78,166,TRCLM925,TRCLM925,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,SOUTHGATE DR,HRM,12/16/2021 11:14:44 PM,12/16/2021 11:15:20 PM,12/16/2021 4:00:00 AM,Traffic Management,,-7088821.7255,5575273.218
2889c373-10c1-4614-b36c-b032fd3b0036,170,TRCLM1326,TRCLM1326,VERTI,SPDTBL,HRM,ROW,2022,ASPH,AT Bikeway Project,INS,FULLER TERR,HRM,8/9/2022 9:15:56 PM,12/14/2022 11:33:31 PM,8/9/2022 3:00:00 AM,Traffic Management,,-7079302.874,5567765.3256
